award.award.award_announcements	award.award
basketball.basketball_player_career_stats.turnovers	basketball.basketball_player_career_stats
book.newspaper_price.edition	book.newspaper_price
book.periodical_format_period.from	book.periodical_format_period
book.reviewed_work.reviews_of_this_work	book.reviewed_work
broadcast.radio_station.branding	broadcast.radio_station
business.brand_slogan.to_date	business.brand_slogan
cricket.cricket_bowler_stats.strike_rate	cricket.cricket_bowler_stats
cricket.cricket_coach_tenure.test_stats	cricket.cricket_coach_tenure
dining.cuisine.region_of_origin	dining.cuisine
fictional_universe.fictional_character.medical_conditions	fictional_universe.fictional_character
film.film.filming	film.film
food.beer_style.beers	food.beer_style
geography.body_of_water.bridges	geography.body_of_water
language.language_writing_system.used_from	language.language_writing_system
law.judicial_title.judges	law.judicial_title
location.capital_category.capitals_of_administrative_divisions	location.capital_category
location.census_tract.vac_3_oth	location.census_tract
location.de_regierungsbezirk.district_seat	location.de_regierungsbezirk
measurement_unit.dimensions.depth_meters	measurement_unit.dimensions
measurement_unit.energy_unit.energy_in_joules	measurement_unit.energy_unit
measurement_unit.temperature_unit.measurement_system	measurement_unit.temperature_unit
medicine.medical_trial.start_date	medicine.medical_trial
medicine.routed_drug.canonical_brands	medicine.routed_drug
meteorology.tropical_cyclone_category.max_wind_speed	meteorology.tropical_cyclone_category
olympics.olympic_demonstration_competition.medalists	olympics.olympic_demonstration_competition
radio.radio_subject.episodes_with_this_subject	radio.radio_subject
spaceflight.space_program.missions	spaceflight.space_program
time.month.calendar_system	time.month
tv.video.duration	tv.video
